Gender,Height,Weight
Female,58.8616251,90.72856088
Female,66.56377205,156.832191
Female,66.34567466,158.2851317
Female,62.69642852,134.3959787
Female,63.11386926,124.8185301
Female,61.74305495,111.9640925
Female,61.62998659,111.1724659
Female,61.52602233,124.8824341
Female,64.23446984,130.2196381
Female,61.7595465,131.0222304
Female,64.83019327,148.9843128
Female,66.75907054,150.8813297
Female,67.19076332,176.4329016
Female,62.95527375,150.5825209
Female,64.27624274,123.2988015
Female,60.77915797,110.8800454
Female,60.62849862,130.9998242
Female,59.02808724,111.833549
Female,63.30601816,134.3237693
Female,61.61994587,113.1701561
Female,61.19722319,115.9063959
Female,63.21875893,140.407858
Female,61.97993469,119.9108456
Female,56.78543437,83.99307747
Female,62.80619937,116.7333151
Female,58.75125363,97.7224906
Female,61.23624749,111.5027074
Female,63.31981767,119.3159883
Female,66.90945227,151.6128907
Female,68.27672544,177.0852419
Female,58.64865968,100.2342507
Female,64.06287248,142.8694695
Female,64.49323626,141.7356758
Female,64.31878981,136.1131124
Female,66.53752819,162.0245078
Female,62.67409439,147.5178987
Female,64.31632835,135.1542207
Female,58.06155297,113.0607203
Female,58.9265027,105.3299015
Female,66.25529843,148.832458
Female,65.66564956,131.339756
Female,61.34958144,120.500037
Female,64.58685574,147.1793845
Female,65.46554701,150.4691607
Female,63.01407212,129.18901
Female,64.85254998,140.2286027
Female,63.1819005,144.6849933
Female,62.02735749,131.3586621
Female,64.77087208,139.0345752
Female,61.45650433,119.5484975
Female,65.2713831,145.2450829
Female,64.39271121,133.3183569
Female,62.59891336,119.1461736
Female,63.85000818,149.7618856
Female,65.29686849,150.2536503
Female,65.12906585,147.7724804
Female,64.49042271,157.1169704
Female,62.45708954,124.4365264
Female,67.40316149,154.2590685
Female,70.39273783,184.6586105
Female,61.79188572,118.1663942
Female,65.33363739,149.7253941
Female,68.17489212,144.8179076
Female,64.46706524,143.6633823
Female,63.60048006,131.0408728
Female,65.06001174,144.7589644
Female,61.12472659,117.388949
Female,64.67687892,131.1821481
Female,65.67061729,158.0443331
Female,65.62991846,130.1343564
Female,62.81190786,129.8223834
Female,61.75269595,112.9099478
Female,63.4758722,127.1607048
Female,60.89451947,128.103419
Female,62.93492621,132.6165254
Female,64.96001513,154.7390312
Female,68.50493009,155.7206526
Female,68.48136864,180.9224541
Female,66.11007508,176.3527848
Female,61.10420513,133.1840998
Female,62.50136418,128.581092
Female,63.9867085,146.2658148
Female,65.50272429,150.3009502
Female,61.46870338,128.7429729
Female,63.30608624,128.7296883
Female,63.01236239,128.1488129
Female,66.66828573,145.3460937
Female,59.52878826,114.7521017
Female,58.98713894,100.743008
Female,63.96594219,130.6118695
Female,61.65992175,104.3424698
Female,65.87502066,146.9627167
Female,70.43546305,163.2180616
Female,62.64504174,117.4606364
Female,62.96592183,130.0245322
Female,63.92177623,135.6659904
Female,67.40852785,157.8533245
Female,64.07247319,153.4650394
Female,60.85962004,112.0907533
Female,62.51740907,128.6610478
Female,63.59937264,130.048575
Female,60.96991273,115.2281659
Female,63.18686489,132.9770674
Female,67.15119145,166.5201188
Female,60.80771209,117.1835316
Female,65.56472076,155.2560443
Female,68.58419476,165.8078729
Female,66.98698013,155.3302344
Female,59.30400667,124.6679399
Female,57.39774037,106.5875627
Female,63.30000561,121.948217
Female,63.93043498,134.4091595
Female,66.39487563,162.3033988
Female,65.37997421,142.8751415
Female,61.45864498,109.2083314
Female,62.07039642,119.2989868
Female,60.91177092,131.7108128
Female,67.04197172,139.993374
Female,58.44507284,90.40667477
Female,62.22450202,133.8752379
Female,60.71778284,120.569576
Female,63.56876019,154.1454119
Female,62.19169744,112.9354609
Female,59.77645519,120.7436378
Female,61.62734724,123.6372253
Female,62.42696121,127.616506
Female,60.24335877,131.6611102
Female,61.09968452,117.1967838
Female,63.80355837,146.0697891
Female,60.12149408,110.2773991
Female,62.15153903,117.6226431
Female,60.84550828,107.4460544
Female,60.81492666,110.1412146
Female,66.64069197,133.0069435
Female,63.9734479,149.4089927
Female,62.11035132,136.8708553
Female,64.62329203,134.6110153
Female,65.23591282,128.446415
Female,62.9747851,137.4745698
Female,64.72079374,143.8408398
Female,61.99110332,124.2630529
Female,63.03448673,125.4670161
Female,61.72207869,107.2247071
Female,66.23547229,149.4134676
Female,64.94853593,155.1331864
Female,68.0047072,142.2892548
Female,63.56499447,134.1113743
Female,65.90474446,126.2770399
Female,61.58267021,127.6865153
Female,60.85088181,108.9458371
Female,61.47093776,114.6742794
Female,63.23651754,132.1754949
Female,67.94539137,162.1639747
Female,64.36352039,155.5734994
Female,55.33649241,88.36658258
Female,61.58719643,117.4781494
Female,67.09858325,160.6933299
Female,66.47084598,161.374933
Female,65.04972037,128.0390861
Female,61.17798324,121.3270625
Female,65.94265808,157.0229869
Female,62.19602038,124.1572891
Female,66.93512914,154.9473051
Female,61.43239994,127.84452
Female,62.99606997,141.0720783
Female,62.73209196,126.3737849
Female,62.16490439,119.304213
Female,62.92547551,120.1924316
Female,62.4557193,138.3607652
Female,55.66820212,68.98253009
Female,60.96014679,124.8767957
Female,65.47109105,144.3791218
Female,60.89292556,134.7135552
Female,59.80509278,102.1472298
Female,64.44349555,151.5239473
Female,69.00783124,159.0868708
Female,66.65463638,156.7642919
Female,64.32831721,134.744705
Female,63.78503821,152.5591964
Female,66.55609731,154.3934174
Female,65.56744525,166.9598257
Female,67.80378945,162.509491
Female,68.31711986,150.5332006
Female,67.46060493,165.8669352
Female,61.45527924,101.8011046
Female,59.97372202,111.2242901
Female,62.78673268,107.6958535
Female,62.07120211,122.6337939
Female,57.88297788,110.7259721
Female,59.23919876,111.1812361
Female,60.84834324,114.9499973
Female,59.76340044,112.741362
Female,63.68469752,134.2638812
Female,62.63592683,119.7891601
Female,65.12522054,141.5972182
Female,57.86970441,93.53375287
Female,69.90946195,162.4654324
Female,62.86162792,135.5205356
Female,59.6319099,109.2816387
Female,64.3254058,156.8005036
Female,62.77453234,144.9062074
Female,63.64204534,118.1867179
Female,69.8258261,171.4863651
Female,60.16251035,94.23233057
Female,62.28511401,132.0914991
Female,64.32849119,135.8190938
Female,62.51823372,129.2795678
Female,62.89283084,131.1304466
Female,62.39615363,127.0327481
Female,60.12116748,113.4069667
Female,62.09109128,123.6979033
Female,64.25565424,142.5034552
Female,66.3513659,131.2779903
Female,64.74465538,125.7758123
Female,64.40449179,142.1613962
Female,69.32174539,157.161889
Female,61.8635413,127.0189662
Female,64.56048838,134.1981533
Female,66.82440769,165.9662314
Female,64.785806,147.1909351
Female,63.73111285,135.5985922
Female,66.32392245,153.2200429
Female,66.25724652,142.7152937
Female,61.70557579,126.7872994
Female,64.68759119,124.7284872
Female,69.79498703,182.4511682
Female,61.16192129,119.0401618
Female,63.37101299,139.2999346
Female,66.41886544,134.244935
Female,64.64261274,128.6062541
Female,63.2913018,126.4099912
Female,61.82450712,133.692684
Female,67.03246648,179.727325
Female,59.33510789,120.8198701
Female,61.2369878,114.1607464
Female,57.92315936,100.5400428
Female,63.40608492,129.3722124
Female,64.42841794,142.2058607
Female,65.23632185,143.9393476
Female,66.53500864,147.5019138
Female,65.74773144,145.5762484
Female,63.73173268,114.2697496
Female,61.57977657,117.9036349
Female,59.25272547,139.1408123
Female,61.45626213,117.0287168
Female,62.61186934,134.765899
Female,68.75963603,153.6897385
Female,64.59743454,144.3303201
Female,60.60301012,100.0015907
Female,64.65793999,134.4447848
Female,62.45381561,132.6973172
Female,62.40533613,116.6023065
Female,64.78555122,148.4311769
Female,65.08774425,148.2643047
Female,62.07752295,128.4930242
Female,66.46518404,160.0838642
Female,62.54787795,125.5980263
Female,65.97857729,141.1139305
Female,60.88968151,116.5674876
Female,62.75099671,120.5451529
Female,63.73556045,142.4912037
Female,63.19920307,125.4672539
Female,62.14866931,131.1141265
Female,63.97147267,150.3774047
Female,61.47211056,118.9181143
Female,64.94854695,141.6897454
Female,62.11217359,118.9793262
Female,63.91051577,140.7309516
Female,65.24107228,150.2299015
Female,64.31786393,114.0650083
Female,65.03760715,140.1901888
Female,57.31302352,93.8764374
Female,63.21573488,127.0051589
Female,66.89273656,161.0989821
Female,63.97392467,133.4595026
Female,60.54177962,118.3763761
Female,65.26311424,138.0749014
Female,63.45805372,133.5752576
Female,65.05338257,150.1064936
Female,63.22190719,140.2728344
Female,65.65295091,151.182098
Female,60.55212552,113.2323362
Female,60.58582038,112.599494
Female,66.67436003,132.0042801
Female,63.20656148,129.9541402
Female,68.30676314,166.781195
Female,63.58027647,135.7802137
Female,60.91802524,119.772634
Female,61.29236298,118.330547
Female,64.82909933,154.8565691
Female,63.26397712,139.0711443
Female,64.30821149,140.879463
Female,62.5871157,153.5743484
Female,67.31091935,160.3957899
Female,64.06257877,137.2545183
Female,64.24110901,142.5790144
Female,60.51154888,123.6937183
Female,64.55084076,133.3110571
Female,66.03699065,150.9945625
Female,61.69894111,117.0037074
Female,63.67197195,149.1559471
Female,62.9675197,124.8106951
Female,68.2692742,155.5871472
Female,63.39178727,144.0493874
Female,62.48803585,138.3938411
Female,65.31368481,136.880954
Female,65.41105299,146.9770778
Female,65.82002345,155.9419728
Female,66.33233514,147.725696
Female,65.58196303,143.5412422
Female,64.34091962,137.8410749
Female,64.62375871,148.9229346
Female,65.17625342,139.9963473
Female,61.83481717,141.039827
Female,64.40018827,140.0335021
Female,64.80221252,149.6319486
Female,66.70065171,173.532518
Female,63.92143124,142.8431034
Female,64.65394091,135.0738861
Female,66.22926003,169.1016868
Female,60.93643879,118.6185409
Female,62.41722658,130.7956994
Female,62.98525348,122.3220005
Female,60.55835474,121.4652052
Female,62.79295601,144.8753977
Female,67.30340544,165.0186298
Female,59.39027981,123.8304131
Female,63.67448244,134.6602322
Female,65.81900667,170.6271193
Female,62.62233713,106.5939857
Female,64.15157617,130.4345582
Female,70.15511799,164.0033702
Female,68.25931114,171.8560355
Female,59.96841857,115.4768128
Female,58.41716345,96.422171
Female,61.30744569,137.065085
Female,63.55106972,133.3786991
Female,65.42851048,128.0396957
Female,61.4944578,129.4209242
Female,62.13174991,132.8083526
Female,63.43559387,120.1846827
Female,66.97101417,166.3983871
Female,64.48289484,143.3398695
Female,64.17616336,129.6022028
Female,67.01341257,166.4366356
Female,62.68135251,144.1994757
Female,65.28205443,160.4857327
Female,66.13906036,151.5007547
Female,64.29800817,121.3394372
Female,62.63325962,137.9768958
Female,63.08417104,148.9551898
Female,63.23241937,131.9060709
Female,64.8180778,151.493587
Female,61.00854419,118.0380533
Female,64.74326601,141.4349975
Female,63.14416915,120.5550172
Female,63.14120887,138.6514777
Female,64.36619403,149.6601864
Female,63.21748789,135.6010057
Female,60.80777241,112.4363416
Female,60.43596416,118.0988666
Female,66.37704247,151.3091801
Female,67.62913313,163.1122725
Female,63.09170314,121.0088729
Female,67.53541474,175.0195639
Female,65.40103859,158.2248264
Female,58.99694399,113.734397
Female,66.56894023,149.0824803
Female,67.12988024,146.6042839
Female,61.99156105,129.3215304
Female,65.11106366,129.070359
Female,65.22079797,151.5697837
Female,61.60059709,136.6093456
Female,66.29540445,154.6967316
Female,62.61646066,114.9883919
Female,69.32992168,167.5828524
Female,63.23806609,115.985361
Female,65.013435,140.6008311
Female,60.67485615,128.6158085
Female,65.38669083,154.2393633
Female,63.10284972,153.5203574
Female,63.02422346,131.6392537
Female,64.49548969,142.495848
Female,63.66911294,141.9149307
Female,62.10975704,124.4839472
Female,67.06881366,152.456871
Female,64.55639843,146.4115417
Female,66.0049986,146.668808
Female,63.82605461,125.5560132
Female,67.61667293,171.1122028
Female,66.53849386,164.161857
Female,62.53765881,124.9202834
Female,69.05832923,174.7276545
Female,64.19815531,130.2961772
Female,65.06591432,154.4931333
Female,63.17674124,133.305963
Female,62.89248074,142.8956259
Female,61.50048653,126.0883382
Female,62.50921346,132.122066
Female,65.81759651,138.7105137
Female,62.69927767,126.6398712
Female,62.00450677,136.9753981
Female,64.15710047,130.6241997
Female,61.02522498,121.0552793
Female,62.74305466,135.3529145
Female,62.76372392,134.619078
Female,65.54881232,150.0696919
Female,63.1152675,127.508136
Female,63.73878465,136.2040241
Female,67.48169709,170.617082
Female,59.76215649,95.50033085
Female,64.02695976,138.8764064
Female,63.93238794,130.9368575
Female,68.26185551,173.3956924
Female,60.27626216,92.03794304
Female,63.23852471,109.1978498
Female,65.33972495,161.4316575
Female,62.06933365,132.6547011
Female,65.98761029,166.8441143
Female,63.60015169,142.6828251
Female,58.62120428,105.682556
Female,62.35161807,147.7766331
Female,62.06446478,135.5538868
Female,65.13299844,163.3907701
Female,63.78045054,125.9649671
Female,61.59570048,125.6904456
Female,63.14071992,134.7496608
Female,61.38769005,139.3253031
Female,62.40406121,132.85967
Female,63.09964647,127.8970776
Female,65.28709944,145.4692366
Female,67.83344971,180.2898314
Female,60.90110297,117.0692128
Female,62.01186034,122.7093844
Female,68.00608897,160.4988713
Female,64.41866417,159.9511096
Female,64.74200437,146.0469964
Female,61.17741725,119.0261998
Female,69.1288147,173.7434336
Female,59.76169612,106.181546
Female,63.88291186,133.2742694
Female,63.5988926,124.8295501
Female,66.50028416,164.2123781
Female,64.39724057,148.3690545
Female,67.55589851,154.4369772
Female,63.48763708,152.9392832
Female,62.19892747,134.4167691
Female,65.32796901,139.0454357
Female,66.76615661,152.944405
Female,64.12314824,144.457759
Female,66.54853956,155.9403056
Female,63.79158206,137.413178
Female,66.18375813,146.0775596
Female,65.03453684,145.7060622
Female,58.39927328,114.9145238
Female,62.75526308,143.6790727
Female,61.01691365,122.5511313
Female,60.41061095,106.642294
Female,65.23813844,135.6482123
Female,66.21368062,142.9165337
Female,63.37462007,130.4033374
Female,65.88856559,136.8025601
Female,62.08863158,112.7481098
Female,63.92566293,146.8050577
Female,58.78175763,90.77470918
Female,65.60316823,152.7936436
Female,66.29052033,139.9393937
Female,65.42024381,142.7267859
Female,68.12701632,155.4310065
Female,67.39904896,161.3873559
Female,68.30162208,168.7869387
Female,68.82143178,188.6918621
Female,64.1643366,139.6447002
Female,66.58673591,143.9984154
Female,68.19779554,172.3812749
Female,67.91058659,164.3952617
Female,69.37973489,177.7000437
Female,64.55621193,146.3358968
Female,64.9976098,123.8684292
Female,60.7325592,129.9316495
Female,66.66709852,161.0345294
Female,65.4259315,142.451122
Female,65.05632512,148.8057397
Female,66.24516585,165.6165561
Female,65.32867756,133.6936749
Female,63.76141993,117.5519873
Female,66.61571158,148.7079522
Female,64.7054369,146.8487122
Female,60.68084562,113.6420604
Female,63.78490948,140.4107411
Female,60.85835314,117.6964919
Female,64.85997324,140.784838
Female,65.80002802,151.5569464
Female,62.63300531,127.5366647
Female,63.38666031,114.5045608
Female,62.57349183,120.5834448
Female,70.66430035,162.2815552
Female,62.72134956,119.4865172
Female,67.39192596,167.4882265
Female,59.55964771,110.9182256
Female,63.68803988,130.3365491
Female,63.74143126,140.4540485
Female,66.21731487,143.0425668
Female,61.51138323,135.0515804
Female,62.78104805,135.6287906
Female,61.94552329,110.6571421
Female,66.2048299,137.1648794
Female,63.7848706,134.2283713
Female,63.12804299,136.5928005
Female,63.88944361,144.3759678
Female,66.83723037,152.9198208
Female,66.05547263,150.9956725
Female,64.26465798,162.8041223
Female,61.48963366,119.3303412
Female,66.83024309,165.352733
Female,60.10786148,122.3637894
Female,65.17710023,134.6712491
Female,62.45879162,136.0989153
Female,61.36405241,115.1757529
Female,63.62357422,137.9046333
Female,60.77205438,103.2745436
Female,64.54224989,162.4134633
Female,65.5981805,145.0804043
Female,67.51703806,169.3088934
Female,61.83143986,144.9127593
Female,57.65488503,98.87672255
Female,66.16293085,158.1723552
Female,65.6923234,174.794469
Female,58.64288882,91.13630366
Female,66.21507326,175.0809937
Female,59.00174196,102.4786647
Female,67.96526601,147.3040443
Female,68.25823685,165.8457794
Female,64.13259552,150.5182954
Female,65.05626827,141.1601005
Female,60.21339537,109.6628132
Female,61.12011643,123.5811647
Female,69.11929182,168.8644028
Female,66.73988258,152.9366234
Female,61.71226676,129.7771305
Female,66.1685183,172.006998
Female,56.07869973,94.48837405
Female,67.95981356,175.3534503
Female,63.34998793,139.223151
Female,61.45028217,100.8179962
Female,68.50544232,176.9049212
Female,61.46809964,122.8684986
Female,68.4697154,172.5773581
Female,65.40302573,146.9503887
Female,56.1089021,80.53125938
Female,67.46436937,175.8372595
Female,63.9165972,145.6242906
Female,64.80668583,138.4852177
Female,61.224458,130.5390508
Female,63.57207387,139.1897546
Female,58.50382088,102.1244607
Female,68.16015909,158.0961834
Female,63.75602373,148.8783229
Female,66.39968698,148.6331536
Female,59.56761985,130.1192456
Female,64.06072083,137.7986914
Female,61.82295632,151.621748
Female,67.76350432,154.0417587
Female,59.55076633,132.9883887
Female,62.66758012,124.0339778
Female,65.94178819,142.8396459
Female,60.78688352,133.2355384
Female,67.38247488,158.8175024
Female,62.81405346,114.3339155
Female,63.36655529,128.0372353
Female,67.3571662,163.6671832
Female,62.5657304,128.8711963
Female,63.07117096,141.2149778
Female,62.23463299,118.8527054
Female,60.67945691,120.952343
Female,62.1406892,117.2872341
Female,60.50332654,117.673179
Female,62.18398234,131.6591192
Female,64.48937563,141.9261221
Female,65.26841197,148.2010805
Female,66.78882199,152.4106989
Female,59.89139662,108.625579
Female,66.2065977,169.0897596
Female,67.90225224,150.7244488
Female,59.08666849,101.0371536
Female,69.12915563,164.8190829
Female,66.8118904,139.7864756
Female,64.15040274,144.985146
Female,63.26327461,137.3649025
Female,62.61769,138.0824823
Female,64.72560185,157.9718802
Female,63.4405158,140.1434272
Female,63.40291648,118.2716877
Female,64.29586199,120.1158208
Female,60.26615477,106.1382659
Female,64.92362456,122.4857953
Female,66.51734475,143.074198
Female,64.32892277,140.1812677
Female,65.34104083,148.7213997
Female,62.24220844,133.3245811
Female,60.62639435,128.6173807
Female,64.46942285,135.1939719
Female,66.41458399,150.9576996
Female,68.97499091,167.2199405
Female,61.98422986,117.6404541
Female,62.16084929,118.5123108
Female,61.41058971,139.8998183
Female,64.74714798,124.5466856
Female,63.84405984,140.0082381
Female,66.25825803,160.5300525
Female,64.60458117,151.0309724
Female,64.40979454,136.2450585
Female,67.824715,153.2695716
Female,63.73284708,144.7776575
Female,69.27197824,168.1817415
Female,67.64353866,145.907968
Female,60.56848369,110.4907184
Female,60.03728766,117.6058738
Female,59.62660455,107.4717324
Female,68.33344751,175.1345351
Female,65.6879083,158.8407203
Female,68.1679857,164.961352
Female,67.51839902,151.7643136
Female,63.46261983,126.6898454
Female,63.74303984,126.2939623
Female,67.07366076,160.459759
Female,62.69468206,126.6927143
Female,67.23465395,153.4265061
Female,62.80323341,126.0105657
Female,62.11751221,137.2821781
Female,57.80732285,107.7050259
Female,63.41385406,121.2008492
Female,62.38553415,137.5336705
Female,62.0501442,127.0510315
Female,63.77807936,149.8949514
Female,68.71741965,166.7999758
Female,65.07796828,148.7331537
Female,61.56060912,116.6267983
Female,61.71892388,121.6065086
Female,64.52160984,147.0250106
Female,60.7710585,109.8373857
Female,65.25472985,140.5053866
Female,63.2546663,135.8656636
Female,65.0422212,142.9042541
Female,63.7838704,139.3405373
Female,62.92004949,131.5736751
Female,63.27171853,149.1227265
Female,64.42433829,136.9769518
Female,65.15507988,137.8061657
Female,64.24281547,138.4064964
Female,61.89365652,117.6461029
Female,62.75595876,122.5153196
Female,67.71123154,145.4084463
Female,66.29391975,168.14351
Female,58.57757583,109.0516293
Female,61.65177189,129.0282414
Female,58.47098364,103.0459528
Female,64.95634475,144.7590894
Female,57.9470911,91.46899763
Female,68.11141864,154.7858828
Female,60.14386882,107.1660506
Female,65.64262176,155.9110233
Female,63.82272487,138.8957124
Female,67.54666331,150.8878695
Female,67.45028339,168.5170671
Female,64.96414662,125.8200715
Female,62.14929576,131.1149727
Female,64.60135853,168.9078937
Female,65.11421536,142.9719144
Female,64.31050918,158.7451293
Female,62.65934396,124.2572112
Female,63.96322684,110.5810019
Female,64.93464296,129.2193545
Female,66.69035287,157.7938252
Female,68.02228235,162.6525282
Female,62.9027288,137.0417948
Female,63.66579779,122.1482527
Female,58.37681219,96.57921203
Female,62.2438493,113.2906375
Female,67.27724957,155.6426032
Female,61.92369767,134.6821266
Female,61.64664118,134.4757731
Female,63.13233936,130.5147365
Female,65.67830604,146.5133767
Female,61.82727815,129.6853101
Female,61.66643509,120.6061593
Female,65.69812788,145.6251842
Female,59.2644117,117.535232
Female,64.52062705,133.2942383
Female,63.90564697,169.0791294
Female,60.61438596,130.3700115
Female,65.93942566,157.1603635
Female,59.27965397,86.89071184
Female,66.80249134,152.0677667
Female,63.79052863,122.1211978
Female,65.68203323,137.067229
Female,67.41306357,146.0900406
Female,64.76544982,150.5606753
Female,66.32396557,148.938464
Female,63.69530743,120.9655763
Female,61.75031047,141.2854995
Female,62.34460773,128.7323902
Female,66.38743529,124.277552
Female,61.59547432,140.3768012
Female,67.94173691,142.9619779
Female,64.71546467,146.1894933
Female,64.50565391,143.0434578
Female,62.78886779,130.0719252
Female,69.2467637,168.2180195
Female,60.94956167,114.791401
Female,65.7774434,167.6862317
Female,70.08392113,165.7713225
Female,64.39909116,141.7305126
Female,62.2671781,129.3516499
Female,65.34153085,164.0304165
Female,65.880014,131.7614428
Female,60.68038772,119.1956979
Female,64.38706146,133.1152129
Female,68.0593086,150.9796778
Female,63.98969206,141.4877525
Female,64.10201303,141.74505
Female,64.74900746,149.3314873
Female,63.15162935,119.1911945
Female,60.93869849,135.6015684
Female,61.69433713,122.7464946
Female,65.74771091,139.8383629
Female,68.6686722,168.5407575
Female,61.68554306,126.0073366
Female,64.37461739,135.6239482
Female,60.44378913,109.6883258
Female,65.60635039,156.0430873
Female,62.78427635,109.0296902
Female,61.10051608,114.9558142
Female,65.02031402,156.7356928
Female,57.48139209,87.49657111
Female,59.52719696,123.0446678
Female,62.19627449,120.0081987
Female,59.99806593,113.9449883
Female,62.01501358,121.2394362
Female,62.59053471,119.5415943
Female,68.6213425,161.3503565
Female,60.85431119,140.811514
Female,62.1458607,128.9679968
Female,59.18173123,106.7724885
Female,61.35111385,121.9663436
Female,68.60383564,179.1819241
Female,64.83144937,128.344592
Female,63.01325688,121.7875666
Female,59.83771201,127.9477482
Female,61.9627955,133.3747615
Female,61.24582794,102.9180335
Female,61.73903741,127.160584
Female,62.61886316,118.7161681
Female,65.48082052,144.6430317
Female,62.21184244,114.8507623
Female,59.99852911,96.8564881
Female,65.53155383,158.5988277
Female,64.24667196,145.0280152
Female,64.0906871,140.5301672
Female,62.50449688,142.6396419
Female,62.64351709,142.8873793
Female,66.64463472,145.5401897
Female,68.12290083,163.3446317
Female,62.00807715,136.9972204
Female,65.59356299,150.9350543
Female,63.57792735,140.7609389
Female,65.563359,141.2917843
Female,56.75760363,88.88485318
Female,58.04838794,92.32582991
Female,68.59066677,171.175342
Female,63.70113971,152.9049628
Female,63.17884675,139.0521024
Female,67.63212777,164.8676052
Female,66.5400155,159.992035
Female,62.23130644,136.6812383
Female,60.57863068,97.97755401
Female,63.3503419,136.1819166
Female,67.04924432,160.7380964
Female,67.51869267,170.3308892
Female,65.65170738,159.4901643
Female,62.62385249,142.9468274
Female,63.50045353,137.1987003
Female,65.87103803,156.4323785
Female,64.84723373,144.9068857
Female,60.25749331,110.1011398
Female,70.9321942,175.9544006
Female,59.66434062,107.3222459
Female,62.19590817,137.284027
Female,66.30910094,147.5865
Female,65.67901099,148.2921528
Female,58.85839773,98.54936416
Female,63.69029962,132.9711104
Female,63.16673849,130.7409331
Female,60.5977271,106.969692
Female,62.82508056,111.6150899
Female,62.71365237,119.7897827
Female,62.20503763,122.9178819
Female,63.85709803,125.4017196
Female,60.97800907,125.1043358
Female,66.70007476,135.8560078
Female,60.30344308,134.6948628
Female,62.55949471,129.4392311
Female,63.00806713,139.393373
Female,61.39920632,118.2432149
Female,64.01365361,121.8127222
Female,62.1000961,109.3490317
Female,65.25368855,149.5311184
Female,68.04014331,161.8818408
Female,65.60557537,136.1437489
Female,65.17483088,139.9899341
Female,63.71596998,144.2567905
Female,64.96709452,134.7249661
Female,62.58646378,132.7322547
Female,66.07387009,162.9499448
Female,60.66682247,121.5981684
Female,64.84664419,149.6683685
Female,62.32119688,132.1185901
Female,63.52497621,147.0268505
Female,61.08637767,127.1665764
Female,64.17107603,127.2123134
Female,66.26152705,153.7610221
Female,57.20794645,99.49482376
Female,63.32285136,130.8751159
Female,58.98057425,105.9717599
Female,64.39369345,152.2234019
Female,66.3603886,152.7570847
Female,64.53704804,130.6702599
Female,66.59513683,154.3179978
Female,64.76122573,151.9422647
Female,59.76540236,133.4794844
Female,63.34941636,156.005408
Female,63.91972256,146.8326401
Female,65.26855729,161.4777443
Female,66.39159571,148.0556401
Female,64.85319827,135.013854
Female,66.89562967,151.5312834
Female,65.89726968,150.4788514
Female,63.74925332,133.5115409
Female,62.49568087,137.5368148
Female,66.05957019,141.3011082
Female,62.37258696,135.7223056
Female,63.44221178,134.8019736
Female,64.52899794,131.1207907
Female,64.24834298,139.2523386
Female,63.45611879,124.0316881
Female,64.74579099,147.318866
Female,63.90216151,150.1875985
Female,61.07244351,111.765897
Female,63.18086385,117.0102569
Female,64.21824828,137.6063446
Female,61.49888657,102.6969745
Female,63.97683336,142.3728799
Female,61.25757265,131.4692816
Female,65.65612605,136.8819796
Female,64.12416537,135.0033475
Female,67.72908192,147.5058713
Female,56.63041198,89.48048027
Female,58.2136141,98.86925293
Female,60.04077935,125.681644
Female,59.49740602,125.601269
Female,65.55625722,133.3521644
Female,63.06841835,131.1570669
Female,62.86463327,120.2471476
Female,65.47690259,138.1243692
Female,67.32040665,149.0788272
Female,60.40689306,122.2233387
Female,62.79049539,145.9920454
Female,64.48249467,140.0108252
Female,63.79484016,124.6556389
Female,63.37414261,138.0248037
Female,62.79478141,123.5178064
Female,62.89483969,129.943212
Female,63.12513643,120.2741886
Female,61.3884204,130.7341803
Female,65.05814658,142.308517
Female,60.64710531,121.8802568
Female,63.88487552,126.9388714
Female,65.20735945,150.4985789
Female,67.96301617,162.4099885
Female,62.30249658,128.3871093
Female,66.77171597,126.3602341
Female,65.22313622,129.1360695
Female,64.814292,145.9059831
Female,61.30514652,122.5347437
Female,64.53286278,148.2067433
Female,62.02462285,116.9714575
Female,61.78145227,119.9561986
Female,64.23556163,141.4013452
Female,62.34179618,137.492143
Female,59.03030228,107.7012466
Female,65.25944197,149.599596
Female,63.68318099,127.5975152
Female,66.89411123,140.3460606
Female,59.16960398,112.0439445
Female,59.13908731,113.4687304
Female,60.96626408,109.9463346
Female,65.79751568,134.3427445
Female,66.42211677,156.7526313
Female,57.54026863,96.19051124
Female,61.9059185,114.5683767
Female,65.20448102,143.5633393
Female,69.19026386,164.044585
Female,64.00887647,154.0514298
Female,63.95730896,127.44497
Female,66.26929911,141.902024
Female,65.17267686,143.8780294
Female,61.93235191,124.7801646
Female,66.81368056,168.5979295
Female,62.90082475,137.4204558
Female,62.37541849,134.8709061
Female,66.84289808,151.4646487
Female,63.88751514,124.7533776
Female,66.84758482,165.2725113
Female,66.50465323,144.2108305
Female,58.70631542,101.9904703
Female,63.1773988,138.0225925
Female,65.15147542,122.7516541
Female,63.08502361,124.4596255
Female,62.09985424,133.7142245
Female,64.58807841,129.3931761
Female,63.29382892,159.8213042
Female,64.09109366,142.1625528
Female,62.20596414,130.5268833
Female,61.19198331,103.5863855
Female,67.25580418,142.8662452
Female,71.43894678,175.0354915
Female,60.55060489,108.2158828
Female,62.61166008,125.0940219
Female,61.87946336,108.1366394
Female,62.31575207,123.7835638
Female,64.06331722,116.4714427
Female,60.19489695,127.8600001
Female,68.23055435,161.3342321
Female,65.42018319,134.6127158
Female,65.64048341,148.4989196
Female,59.5129817,106.6364295
Female,64.98119598,129.8395889
Female,65.87787498,159.8154688
Female,59.30778715,108.4259896
Female,66.07219278,142.595275
